HIF1A/ARNT/Cbp/p300/Src-1 (complex)	EPO	-t>
JUN/FOS/NFAT1-c-4 (complex)	CD40LG	-t>
STAT4 (dimer) (complex)	IL2	-t|
E2F1/DP (complex)	MCL1	-t|
MYC/Max/TRRAP/TIP60/TIP49A/TIP49B/BAF53 (complex)	CAD	-t>
STAT3 (dimer ) (complex)	JUNB	-t>
SP1	CEBPD	-t>
MYC/Max (complex)	EIF4E	-t>
ELK1	CITED2	-t>
MAPK8	BAX	-t>
ZBTB17	CCL5	-t>
HIF1A/ARNT (complex)	MCL1	-t>
JUN/FOS (complex)	IL2	-t>
MYC/Max (complex)	MYC	-t|
EGR2	FCER2	-t>
CEBPB	SERPINA1	-t>
p53 (tetramer) (complex)	TP53INP1	-t>
TAp63b (tetramer) (complex)	DICER1	-t>
CREB1	CEBPD	-t>
dNp63a (tetramer) (complex)	YAP1	-t|
FKBP4	KLK3	-t>
RHOA/GTP (complex)	FOS	-t>
cortisol/GR alpha (monomer) (complex)	SELE	-t|
FOXM1	NFATC3	-t>
cortisol/GR alpha (monomer) (complex)	KRT17	-t|
JUN/ATF2 (complex)	PLAU	-t>
JUN/JUN-FOS (complex)	CDK1	-t>
HIF1A/ARNT (complex)	PFKFB3	-t>
MYB	CBX4	-t>
ZBTB33	MMP7	-t|
MYB	COL1A2	-t>
dNp63a (tetramer) (complex)	DLX6	-t>
dNp63a (tetramer) (complex)	HES1	-t|
p53 (tetramer) (complex)	PYCARD	-t>
STAT6 (dimer) (complex)	IL5	-t>
PLK3	CCNE1	-t>
Fra1/JUN (complex)	IL8	-t>
MYB	GATA3	-t>
HIF1A/ARNT (complex)	LEP	-t>
GLI2A	GLI1	-t>
IL23/IL23R/JAK2/TYK2 (complex)	NOS2	-t>
POU2F1	IL3	-t>
NR2C1	KLK3	-t|
MYC/Max (complex)	MINA	-t>
EPAS1	KDR	-t>
NFKB1	TNF	-t>
dNp63g (tetramer) (complex)	KRT14	-t>
IL18/IL18R (complex)	IL13	-t>
HIF1A/ARNT (complex)	ABCG2	-t>
MYCBP	MYC	-t|
HIF1A/ARNT (complex)	TFF3	-t>
HDAC1	CCND1	-t|
E2F1/DP (complex)	CASP7	-t>
HIF1A/ARNT/Cbp/p300/HDAC7 (complex)	SLC2A1	-t>
RBPJ/NCoR/HDAC1 (complex)	HES1	-t|
MYOD/Cbp/p300/Myb (complex)	MYF6	-t|
TRIM28	CCND3	-t|
MYB	CEBPB	-t>
NCOA3	DSCAM	-t>
STAT6 (dimer) (complex)	AICDA	-t>
SMAD3/SMAD4/GR (complex)	SERPINE1	-t|
E2F1/DP (complex)	E2F2	-t>
TCF4E/beta catenin (complex)	CDX1	-t>
CTDSP2	KLK3	-t|
TAp63b (tetramer) (complex)	BBC3	-t>
T-DHT/AR/ARA70 (complex)	KLK3	-t>
ZBTB17	HMGCS2	-t>
TAp73a (tetramer) (complex)	AFP	-t|
PI3K Class IA	FASLG	-t>
SMAD2-3/SMAD4/SP1/MIZ-1 (complex)	CDKN2B	-t>
SPI1	CSF1R	-t>
CtBP/CBP/TCF1/TLE1/AES (complex)	CCND1	-t|
NFAT1-c-4	BCL2	-t>
TAp73a (tetramer) (complex)	GRAMD4	-t>
TCR/CD3/MHC II/CD4 (complex)	FOS	-t>
MYC/Max (complex)	TFRC	-t>
KLF8	CCND1	-t>
CDKN2A	KLK3	-t|
FOXA2	KCNJ11	-t>
dNp63g (tetramer) (complex)	BRCA2	-t>
dNp63a (tetramer) (complex)	FOSL2	-t>
IL23/IL23R/JAK2/TYK2 (complex)	MPO	-t>
PKC isoenzymes	TERT	-t>
ATF2	IL6	-t>
FOXM1	PLK1	-t>
NR3C1	IGFBP1	-t>
E2/ERA (complex)	ATP5J	-t>
JUNB/FOS (complex)	CSF2	-t>
PAX3	MYL1	-t>
CREB1	PCK1	-t>
p53 (tetramer) (complex)	CCNG1	-t>
ATF2/c-Jun (complex)	JUN	-t>
SPI1	LYZ	-t>
STAT3 (dimer ) (complex)	LBP	-t>
ELF1	CSF2	-t>
cortisol/GR alpha (monomer) (complex)	IL6	-t|
E2F3/DP/TFE3 (complex)	RRM1	-t>
JUN/FOS (complex)	IL8	-t>
SP1/3	CA9	-t>
HBP1	CDKN1A	-t|
cortisol/GR alpha (monomer) (complex)	PRL	-t|
SP1	RANBP1	-t>
STAT4 (dimer)/JUN (complex)	IFNG	-t>
SRF	FHL2	-t>
JUN	KLK3	-t>
FOXO3A/SIRT1 (complex)	FASLG	-t|
Fra1/JUN (complex)	DMTF1	-t>
ATF2	CSRP2	-t>
CEBPB	ARG1	-t>
MITF	CDKN1A	-t>
STAT5 (dimer)-active (family)	BCL2	-t>
JUN/FOS/GR/TRIP6/cortisol/GR alpha (dimer) (complex)	PLAU	-t|
STAT1 (dimer) (complex)	EPOR	-t>
LEF1/beta catenin (complex)	SALL4	-t>
TMF1	KLK3	-t>
YBX1	PTPN1	-t>
FOXA1	CDKN1B	-t>
B7 family/CD28 (complex)	IFNG	-t>
T-DHT/AR/Caspase 8 (complex)	KLK3	-t|
RB1	SFTPD	-t>
SKI/SIN3a/NCoR1/TIF1B/Myb (complex)	MYC	-t|
HIF1A/ARNT (complex)	PFKL	-t>
cortisol/GR alpha (monomer) (complex)	FGG	-t>
T-DHT/AR/CDK6 (complex)	PDE9A	-t>
p53 (tetramer) (complex)	PTEN	-t>
TAp73a (tetramer) (complex)	DCP1B	-t>
p53 (tetramer) (complex)	RFWD2	-t>
SNAI1	EGR1	-t|
p53 (tetramer) (complex)	DKK1	-t>
ATF2	DUSP5	-t>
CaM/Ca2+/Calcineurin A alpha-beta B1 (complex)	CBLB	-t>
cortisol/GR alpha (dimer) (complex)	EGR1	-t>
STAT5 (dimer)-active (family)	FOS	-t>
CEBPB	DAPK1	-t>
SMAD2/SMAD2/SMAD4/FOXH1 (complex)	GSC	-t>
HDAC2	MDM2	-t|
MYC/Max/P-TEFb (complex)	CAD	-t>
MIM/GLI2A (complex)	FOXA2	-t>
TAp63g (tetramer) (complex)	IGFBP3	-t>
TCF4/beta catenin/JUN/DVL3 (complex)	MYC	-t>
TAp63a (tetramer) (complex)	ITGA3	-t>
T-DHT/AR/CDK6 (complex)	KLK2	-t>
RBPJ/NICD (complex)	CDKN1A	-t>
BCL6	IGHE	-t|
E2F4/DP2/p107-p130 (complex)	DHFR	-t|
SNAI2	BBC3	-t|
mTORC1/PGC1A/YY1 (complex)	CYCS	-t>
E2F4/DP2/p107-p130 (complex)	MAD2L1	-t|
E2F4/DP2 (complex)	DHFR	-t>
TAp73a (tetramer) (complex)	FAS	-t>
STAT4 (dimer) (complex)	IL18RAP	-t>
MYC/Max/MIZ-1 (complex)	NDRG2	-t|
FOXO3	BCL2L11	-t>
MYC/Max/MIZ-1 (complex)	HMGCS2	-t|
NCOA3	XBP1	-t>
p53 (tetramer) (complex)	TSC2	-t>
MYC/Max (complex)	MIR26A2 (miRNA)	-t|
E2F3/DP/TFE3 (complex)	POLA1	-t>
E2F1	MYB	-t>
MYC/MIZ-1 (complex)	CDKN2B	-t|
p53 (tetramer) (complex)	DDB2	-t>
p53 (tetramer) (complex)	TRIAP1	-t>
dNp63a (tetramer) (complex)	CDKN2A	-t|
MYC/Max (complex)	MIR22 (miRNA)	-t|
FOXO1	G6PC	-t>
FOXA2	HMGCS1	-t>
JUN/FOS (complex)	CYR61	-t>
ENO1	MYC	-t|
STAT3 (dimer ) (complex)	SOCS3	-t>
STAT1 (dimer) (complex)	BCL2L1	-t>
FOXA1	SFTPD	-t>
TAp73b (tetramer) (complex)	NDUFS2	-t>
cortisol/GR alpha (dimer) (complex)	POMC	-t|
TAp63g (tetramer) (complex)	S100A2	-t>
STAT1 (dimer) (complex)	KIT	-t>
TAp73a (tetramer) (complex)	JAK1	-t>
HIF1A/ARNT (complex)	BHLHE41	-t>
NF kappa B1 p50/RelA (complex)	IL8	-t>
NF kappa B1 p50/RelA/I kappa B alpha (complex)	IL17A	-t>
RB1/E2F1-3/DP (complex)	MAD2L1	-t|
AP1 (complex)	IL8	-t>
MYB	HSPA5	-t>
TAp73b (tetramer) (complex)	CASP2-2	-t>
TAp73a (tetramer) (complex)	GDF15	-t>
TERT	CCND1	-t>
JUN/CREB1 (complex)	DUSP1	-t>
RPS6KA3	KLK3	-t>
REL	KLK3	-t|
Insulin Receptor/Insulin (complex)	PTPN1	-t>
RXRs/LXRs/DNA/Oxysterols (complex)	SREBF1-3	-t>
ZMIZ2	KLK3	-t>
Angiotensin II/AGTR1 (complex)	ANGPT2	-t>
HIF2A/ARNT (complex)	CITED2	-t>
MYB	MAT2A	-t>
Fra2/JUN (complex)	FOSL1	-t>
SMAD3/SMAD4/ER alpha (complex)	COL1A2	-t|
ERK1-2-active	IFNG	-t>
dNp63a (tetramer) (complex)	KRT14	-t>
HES1	GHR	-t|
PI3K (complex)	PLAU	-t|
F2	ANGPT2	-t|
TAp63a (tetramer) (complex)	FDXR	-t>
NCOA1	SMARCC1	-t>
MYC/Max (complex)	LIN28B	-t>
MYC/Max (complex)	MIR200A (miRNA)	-t>
FOXO4	SOD2	-t>
TWIST1	HES1	-t|
TCF4/beta catenin/HBP1 (complex)	CCND1	-t|
E2F4/DP2/p107-p130 (complex)	CDC25A	-t|
HES1/HES6 (complex)	ASCL1	-t>
RXRs/LXRs/DNA/Oxysterols (complex)	ABCA1	-t>
LEF1/beta catenin (complex)	CDH1	-t|
HIF2A/ARNT (complex)	ABCG2	-t>
p53 (tetramer) (complex)	APC	-t|
VHL	VEGFA (dimer) (complex)	-t|
GCN5-L/ADA2B/TAF9 (complex)	GADD45A	-t>
FOXM1B/p14ARF (complex)	PLK1	-t|
STAT3 (dimer ) (complex)	HSP90B1	-t>
JUND (dimer) (complex)	PENK	-t>
TAp63g (tetramer) (complex)	OGG1	-t>
FOXM1	CENPF	-t>
MYC/Max/TRRAP/GCN5/STAF65G/SPT3/TAF9/TAF10/TAF12/core Mediator (complex)	HSPD1	-t>
MYC/Max (complex)	MTA1	-t>
ETS1	IL5	-t>
FOXA1	CCND1	-t>
SMAD3/SMAD4/TFE3 (complex)	SMAD7	-t>
HIF2A/ARNT (complex)	KDR	-t>
FOXO1/SIRT1 (complex)	SOD2	-t>
FOXA2	HADH	-t>
JUN/JUN-FOS (complex)	PTEN	-t|
MYC/Max/TRRAP/GCN5/STAF65G/SPT3/TAF9/TAF10/TAF12/core Mediator (complex)	CAD	-t>
FOXA2	ACADM	-t>
MYC/Max (complex)	CFLAR	-t|
ETA receptor/Endothelin-1 (complex)	CYSLTR2	-t>
ERK1-2-active	CHRNA1	-t>
NFAT1-c-4/PPARG (complex)	IL2	-t|
JUN (dimer) (complex)	NTS	-t>
EGR1	KLK3	-t>
p53 (tetramer) (complex)	TNFRSF10A	-t>
STAT1-3 (dimer) (family)	IL12A	-t>
JUN/JUND (complex)	MYB	-t>
IL23/IL23R/JAK2/TYK2 (complex)	IFNG	-t>
p53 (tetramer) (complex)	SFN	-t>
HIF1A/ARNT (complex)	EPO	-t>
MYB	PTCRA	-t>
HDAC2	DKK1	-t|
HIF1A/JAB1 (complex)	EPO	-t>
HPV-16 E6/E6AP (complex)	TERT	-t>
MYB	H2AFZ	-t>
TAp63g (tetramer) (complex)	EGR2	-t>
STAT5 (dimer)-active (family)	PRF1	-t>
dNp63b (tetramer) (complex)	T	-t>
TAp73b (tetramer) (complex)	GRAMD4	-t>
TAp63g (tetramer) (complex)	VDR	-t>
JUN/ATF2 (complex)	ACHE	-t>
SP1	BAX	-t>
IL12/IL12R/TYK2/JAK2 (complex)	IFNG	-t>
NFATC2	IFNG	-t>
p53 (tetramer) (complex)	PMAIP1	-t>
HIF2A/ARNT (complex)	EPO	-t>
ATF2	INS	-t>
LEF1/beta catenin (complex)	CDKN2A	-t|
MYC/Max (complex)	RCC1	-t>
E2F3/DP (complex)	Q8N726	-t|
beta catenin/MED12 (complex)	AXIN2	-t>
SMAD2/SMAD2/SMAD4/FOXH1/NKX2-5 (complex)	MEF2C	-t>
Fra1/JUNB (complex)	ITGB4	-t>
ATF2/JUND/macroH2A (complex)	IL8	-t|
STAT6 (dimer) (complex)	IL4R	-t>
ERK1-2-active	DUSP1	-t>
FOXM1	CENPA	-t>
p53 (tetramer) (complex)	BTG2	-t>
SMAD2-3/SMAD4/FOXO1-3a-4 (complex)	CDKN1A	-t>
Smad3/MYC (complex)	TERT	-t|
RXRs/9cRA (complex)	KLK3	-t|
TAp73b (tetramer) (complex)	CCNB1	-t|
HIF1A/ARNT (complex)	PGK1	-t>
SPI1	SLC11A1	-t>
dNp63a (tetramer) (complex)	CEBPD	-t>
TAp73a (tetramer) (complex)	P42857	-t>
ZFHX3	MYF6	-t|
NF kappa B1 p50/RelA (complex)	IL6	-t>
TAp63g (tetramer) (complex)	FLOT2	-t>
TAp63g (tetramer)/p14ARF (complex)	VDR	-t|
ATF2 (dimer) (complex)	PLAU	-t>
TCF4/beta catenin (complex)	IL8	-t>
HIF1A/ARNT (complex)	ENO1	-t>
TBP	S100A7	-t>
E2F3/DP/RYBP/YY1 (complex)	CDC6	-t>
E2F1/DP (complex)	CCNA2	-t>
E2F1-3/DP (complex)	CCND3	-t>
ETB receptor/Endothelin-1 (complex)	COL1A2	-t>
NF kappa B1/RelA (complex)	BCL2L1	-t>
MYC/Max (complex)	SHMT1	-t>
p53 (tetramer) (complex)	FAS	-t>
ATF2/JUND (complex)	CDK4	-t|
NF-Y (complex)	PDGFRB	-t>
TAp63a (tetramer) (complex)	HBP1	-t|
STAT5 (dimer)-active (family)	FASLG	-t>
E2F4/DP2/GCN5 (complex)	E2F1	-t>
TAp73b (tetramer) (complex)	DEDD	-t>
MYB	CA1	-t>
MYC/Max (complex)	TAF4B	-t>
IHH N/PTCH1 (complex)	TGFB2	-t>
SP1	TK1	-t>
STAT4 (dimer)/JUN/Cbp (complex)	IL2RA	-t>
E2F6/DP (complex)	CBX5	-t|
Fra2/JUNB (complex)	COL1A2	-t>
GATA3	IL13	-t>
HIF1A/ARNT/Cbp/p300/HDAC7 (complex)	VEGFA	-t>
IL12/IL12R/TYK2/JAK2 (complex)	GADD45G	-t>
STAT6 (dimer) (complex)	RETNLB	-t>
HIF1A/ARNT (complex)	CITED2	-t>
IL2/IL2R (complex)	TNFRSF9	-t>
HIF2A/ARNT (complex)	TWIST1	-t>
WT1	TERT	-t|
SP1	HMGCS2	-t>
JUN/ATF2 (complex)	HBG2	-t>
HIF2A/ARNT/SIRT1 (complex)	EPO	-t>
FOXO3	CDKN1B	-t>
ERK1-2-active	PTGS2	-t>
cortisol/GR alpha (monomer)/JUN/FOS (complex)	MMP1	-t|
JUN/ATF2 (complex)	SELE	-t>
CSE1L	RRM2B	-t>
HES1	HES1	-t|
JUN/FOS (complex)	KRT17	-t>
FOXA2	UCP2	-t>
SP1	PDX1	-t>
FOXO4	ZFAND5	-t>
TAp73a (tetramer) (complex)	TUBA1A	-t>
POU4F1	CDKN1A	-t>
GLI2A	PTCH1	-t>
HIF1A/ARNT (complex)	ETS1	-t>
HIF2A/ARNT (complex)	MMP14	-t>
TAp73b (tetramer) (complex)	CDKN1A	-t>
JUN/FOS/GATA2 (complex)	EDN1	-t>
HNF4A	GCK	-t>
YY1	GAA	-t|
NF kappa B1 p50/RelA (complex)	SELE	-t>
RB1	MYL1	-t>
STAT6 (dimer) (complex)	EGR2	-t>
cortisol/GR alpha (monomer) (complex)	BGLAP	-t|
MYC/Max (complex)	HMGA1	-t>
MYC/Max (complex)	MTDH	-t>
alphav/beta3 Integrin/Osteopontin (complex)	ILK	-t>
TAp73b (tetramer) (complex)	PPAP2A	-t>
JUN/FOS (complex)	NR3C1	-t>
E2F1/DP (complex)	HIC1	-t>
HIF1A/ARNT (complex)	ALDOA	-t>
p53 (tetramer) (complex)	IGFBP3	-t>
p53 (tetramer) (complex)	BID	-t>
PIM1/p100/Myb (complex)	LECT2	-t>
HIF1A/ARNT (complex)	ABCB1	-t>
JUN/ATF2 (complex)	IL23A	-t>
STAT3 (dimer ) (complex)	IL17A	-t>
PIAS4	KLK3	-t|
AP1 (complex)	SMAD7	-t>
IL2/IL2R (complex)	IL2RA	-t>
MYC/Max (complex)	ENO1	-t>
TAp63b (tetramer) (complex)	MDM2	-t>
JUN/JUN-FOS (complex)	FOSL1	-t>
p53 (tetramer) (complex)	APAF1	-t>
MYC/Max/PIM1 (complex)	ID2	-t>
MYC/Max (complex)	HSP90AA1	-t>
EGR2	IL2	-t|
TAp63g (tetramer) (complex)	GADD45A	-t>
STAT1-3 (dimer) (family)	IL1B	-t>
SP1	TERT	-t>
JUN/FOS (complex)	ETS1	-t>
SRF(dimer)/MAL(dimer) (complex)	CYR61	-t>
SRF(dimer)/MAL(dimer) (complex)	VCL	-t>
FOXA1	GCG	-t>
MYC/Max (complex)	GTF2H2	-t|
SP1	CDKN2C	-t>
STAT1 (dimer) (complex)	IRF1	-t>
MYC/Max (complex)	TMEFF2	-t|
Fra1/JUND (complex)	Q8N726	-t>
TCF3/beta catenin/TERT/BRG1 (complex)	AXIN2	-t>
IL18/IL18R (complex)	IFNG	-t>
FGF2	ANGPT2	-t>
GLI3R	PTCH1	-t|
TAp63g (tetramer) (complex)	DICER1	-t>
NCOA3	NRIP1	-t>
cortisol/GR alpha (dimer) (complex)	AFP	-t>
TAp63a (tetramer) (complex)	FAS	-t>
MYC/Max (complex)	PEG10	-t>
E2F4/DP2/p107-p130 (complex)	MYBL2	-t|
UBE3A	KLK3	-t>
p53 (tetramer) (complex)	PCBP4	-t>
DHT/AR (complex)	KLK3	-t>
p53 (tetramer) (complex)	TP53AIP1	-t>
HOXB13	KLK3	-t|
LKB1/ER alpha (complex)	PSEN2	-t>
GSN	KLK3	-t>
CREB1	FOS (rna)	-t>
MYOD/Cbp/p300 (complex)	MYF6	-t>
JUND (dimer) (complex)	TIMP1	-t>
IL23/IL23R/JAK2/TYK2 (complex)	CD3E	-t>
TAp63g (tetramer) (complex)	ITGA3	-t>
STAT4 (dimer) (complex)	IL13	-t>
IL2/IL2R (complex)	IL2RG	-t|
p53 (tetramer) (complex)	VCAN	-t>
Fra1/USF2 (complex)	HMOX1	-t|
JUN/FOS (complex)	NTS	-t>
NFATC2	DGKA	-t>
p53 (tetramer) (complex)	SNAI2	-t>
IL18/IL18R (complex)	CCR5	-t>
FOXA1	SCGB1A1	-t>
LEF1/beta catenin (complex)	SNAI2	-t>
cortisol/GR alpha (monomer) (complex)	KRT5	-t|
NFKBIA	NFKBIA	-t|
cortisol/GR alpha (monomer) (complex)	VIPR1	-t|
MYB	YEATS4	-t>
E2F1-3/DP (complex)	ORC1	-t>
E2F1-3/DP (complex)	SERPINE1	-t|
JUNB (dimer) (complex)	IL4	-t>
ETS1	ANGPT2	-t>
NCOA3	TFF1	-t>
FOXA2	GCK	-t>
MYC/Max (complex)	SLC2A1	-t>
IL23/IL23R/JAK2/TYK2 (complex)	ALOX12B	-t>
NFATC2	PTPRK	-t>
p53 (tetramer) (complex)	GDF15	-t>
E2/ERA (complex)	COL18A1	-t>
dNp63a (tetramer) (complex)	TOP2A	-t>
p53 (tetramer)/SP1 (complex)	CCNB1	-t|
E2F1	TERT	-t|
RANBP9	KLK3	-t>
JUN/ATF2 (complex)	HRK	-t>
HIF2A/ARNT (complex)	BHLHE40	-t>
ETS1	CCND1	-t>
dNp73b (tetramer) (complex)	BRCA2	-t>
MYC/Max (complex)	GADD45A	-t|
TAp63g (tetramer) (complex)	SMARCD3	-t>
GTF3A	COL1A1	-t>
TCF4/beta catenin (complex)	ZCCHC12	-t>
dNp63a (tetramer) (complex)	BRCA2	-t>
CREBBP	EPOR	-t>
MYC	TERT	-t>
TAp63b (tetramer) (complex)	DST-3	-t>
E2F1-3/DP (complex)	MCM3	-t>
NFATC2	GBP3	-t>
KDM3A	KLK3	-t>
RBL1	RBL1	-t|
JUN/ATF2 (complex)	BCL2L1	-t>
HIF1A/ARNT (complex)	TF	-t>
HIF1A/ARNT (complex)	SERPINE1	-t>
RELA	BAX	-t|
Filamin A C-terminal fragment	KLK3	-t|
MYC/Max (complex)	CDC25A	-t>
TAp73a (tetramer) (complex)	BCL2L11	-t>
AR/RACK1/Src (complex)	KLK3	-t>
MAPK9	IFNG	-t|
IL2/IL2R alpha/beta/gamma/JAK1/LCK/JAK3/SHC/GRB2/SOS1/GAB2/SHP2/PI3K (complex)	CCND3	-t>
E2F4/DP2/p107-p130/HDAC1 (complex)	E2F1	-t|
MAPK14	RAB7A	-t>
p53 (tetramer) (complex)	PRDM1	-t>
dNp73a (tetramer) (complex)	NTRK1-2	-t|
MYB	NRAS	-t|
cortisol/GR alpha (monomer) (complex)	IL5	-t|
TCF4E/beta catenin (complex)	LEF1	-t>
FOXA1	APOB	-t>
MYC/Max (complex)	S100A7	-t|
MYC/Max (complex)	E2F3	-t>
STAT5 (dimer) (complex)	BCL2	-t>
FOXO3	SOD2	-t>
JUN/FOS/NFAT1-c-4 (complex)	IL5	-t>
PTK2B	KLK3	-t|
STAT3 (dimer)/FOXO1 (complex)	A2M	-t>
TAp73a (tetramer) (complex)	GATA1	-t>
MYC/Max (complex)	MIR141 (miRNA)	-t>
JUN/JUN-FOS/JAB1 (complex)	MMP1	-t>
SMAD3/SMAD4/TFE3 (complex)	LAMC1	-t>
RXRs/RXRs/DNA/9cRA (complex)	ITGA6	-t>
TAp63g (tetramer) (complex)	MIR130B (miRNA)	-t>
SIRT1	E2F1	-t|
FOXM1	CDC25B	-t>
CtBP/CBP/TCF1/TLE1/AES (complex)	MYC	-t|
STAT6 (dimer) (complex)	IGHG1	-t>
CaM/Ca2+/Calcineurin A alpha-beta B1 (complex)	ITCH	-t>
DHT/AR (complex)	Probasin	-t>
NFAT1-c-4-active	NFATC1-2	-t>
AP1 (complex)	TIMP1	-t>
HIF1A/ARNT (complex)	CXCR4	-t>
HIF2A/ARNT (complex)	VEGFA	-t>
STAT5 (dimer)-active (family)	CCNA2	-t>
Fra2/JUN (complex)	LIF	-t>
STAT1 (dimer) (complex)	SMAD7	-t>
p53 (tetramer) (complex)	MSH2	-t>
NFAT1/FOXP3 (complex)	CTLA4	-t>
PIAS1	KLK3	-t>
cortisol/GR alpha (monomer) (complex)	ICAM1	-t|
NR3C1	TAT	-t>
HIF1A/ARNT (complex)	TFRC	-t>
p53 (tetramer) (complex)	TGFA	-t>
STAT4 (dimer) (complex)	PRF1	-t>
MYC/Max/HDAC3 (complex)	DDIT3	-t|
JUN/FOS (complex)	FOSL2	-t>
NCOA3	SOD1	-t>
TAp63a (tetramer) (complex)	SPATA18	-t>
STAT5 (dimer)-active (family)	IL4	-t>
ELF2	TEK	-t>
HES1/PARP1/Cbp (complex)	ASCL1	-t>
SMARCC1	KLK3	-t>
RXRs/LXRs/DNA/Oxysterols (complex)	TNF	-t>
NFKBIB	NFKBIB	-t|
CREB1	FOS	-t>
STAT4 (dimer) (complex)	IRF1	-t>
RB1	BGLAP	-t>
p53 (tetramer) (complex)	PCNA	-t>
dNp73b (tetramer) (complex)	RAD51	-t>
p53 (tetramer) (complex)	GPX1	-t>
HNF1A (dimer) (complex)	G6PC	-t>
JUNB	IL6	-t|
HIF1A/ARNT/Cbp/p300 (complex)	LDHA	-t>
JNK1-2-active	JUN	-t>
FGFR-FGF2 complex (family)	BGLAP	-t>
Fra1/JUN (complex)	IL6	-t>
FOXA1	PISD	-t>
cortisol/GR alpha (monomer) (complex)	IFNG	-t|
MAPK14	SOCS3	-t>
TCF4/beta catenin/TNIK (complex)	AXIN2	-t>
CEBPB/PTGES2/Cbp/p300 (complex)	IRF9	-t>
dNp63a (tetramer) (complex)	FASN	-t>
HNF4A	TTR	-t>
MYB	CASP6	-t>
STAT3 (dimer ) (complex)	IFNG	-t>
FOXO1/SIRT1 (complex)	CDKN1B	-t>
FOXA1	NKX2-1	-t|
CaM/Ca2+/Calcineurin A alpha-beta B1 (complex)	RNF128	-t>
EGR1	SNAI1	-t>
JUN/ATF3 (complex)	IFNG	-t>
SRF (dimer)/Myocardin (complex)	TAGLN	-t>
STAT1 (dimer) (complex)	IL12RB2	-t>
MYC/Max (complex)	MYCT1	-t>
E2F4/DP2/GCN5 (complex)	MYC	-t>
p53 (tetramer) (complex)	SERPINE1	-t>
p53 (tetramer) (complex)	MAP4K4	-t>
ETS1	FLT1	-t>
RXRs/RARs (complex)	NRIP1	-t>
AP1 (complex)	PLAU	-t>
dNp63g (tetramer) (complex)	MRE11A	-t>
SMAD3/SMAD4/GATA3 (complex)	IL10	-t>
dNp63b (tetramer) (complex)	DLX6	-t>
PAWR	KLK3	-t>
JUN/FOS/NFAT1-c-4 (complex)	IL3	-t>
TCF4E/beta catenin/p300 (complex)	CDX1	-t>
MYC/Max (complex)	MIR23B (miRNA)	-t|
JUN/FOS/RACO-1 (complex)	CCND1	-t>
ETS1	ANPEP	-t>
ATF2	TH	-t>
p53 (tetramer) (complex)	HTT	-t>
MYC/Max/MIZ-1 (complex)	MXD4	-t|
ATF2	PPARGC1A	-t>
EP300	PML	-t>
RBPJ/NICD (complex)	SKP2	-t>
dNp63a (tetramer) (complex)	SEC14L2	-t>
PRKCE	FASLG	-t>
cortisol/GR alpha (dimer) (complex)	BAX	-t|
FOXM1	HSPA1A	-t>
STAT5 (dimer)-active (family)	CSN2	-t>
TCF4/beta catenin/TBLR1/TBL1 (complex)	AXIN2	-t>
TAp63b (tetramer) (complex)	CLCA2	-t>
TCR/CD3/MHC II/CD4 (complex)	IFNG	-t>
NFATC2	Cytokine (rna)	-t>
Fra1/JUN (complex)	MGP	-t>
SMAD2-3/SMAD4/FOXO1-3a-4/CEBPB (complex)	CDKN2B	-t>
MYB	CCNA1	-t>
RB1/E2F1-3/DP (complex)	CASP7	-t|
TAp73a (tetramer) (complex)	CDK6	-t>
FOXM1	ESR1	-t>
STAT5 (dimer)-active (family)	MYC	-t>
IL12/IL12R/TYK2/JAK2 (complex)	TBX21	-t>
LEF1/beta catenin (complex)	CCND1	-t>
TRRAP	MDM2	-t>
GATA1	MYB	-t|
SMARCC1	SMARCC1	-t>
p53 (tetramer) (complex)	HSPA1A	-t|
FOXO4	GADD45A	-t>
MYB	LECT2	-t>
HIF2A/ARNT (complex)	PGK1	-t>
p53 (tetramer) (complex)	CX3CL1	-t>
TAp63a (tetramer) (complex)	PRKCD	-t>
LEF1/beta catenin (complex)	DKK4	-t>
cortisol/GR alpha/BRG1/BAF155/BAF170/BAF60A (complex)	SGK1	-t>
MYOD1	MYL1	-t>
LKB1/ER alpha (complex)	CTSD	-t>
SP1/3	F2	-t>
HIF1A/ARNT (complex)	PLIN2	-t>
DNA-PK (complex)	KLK3	-t>
EGR1	PTP4A1	-t>
E2F7	CDC6	-t|
PRKCZ	MMP9	-t>
FOXF1	NKX2-1	-t|
TRIM24	KLK3	-t>
TAp63a (tetramer) (complex)	PMAIP1	-t>
JUN	CHRNE	-t>
FOXM1	LAMA4	-t>
Fra2/JUN (complex)	COL1A2	-t>
T-DHT/AR/CDK6 (complex)	FHL2	-t>
STAT3 (dimer ) (complex)	MYC	-t>
STAT6 (dimer)/PARP14 (complex)	FCER2	-t>
p38alpha-beta-active	NOS2	-t>
IL12/IL12R/TYK2/JAK2 (complex)	FOS	-t>
JUN (dimer) (complex)	CCL2	-t>
STAT5 (dimer)-active/HDAC1 (complex)	ID1	-t>
MAPK14	TRPV1	-t>
JUN/FOS/NFAT1-c-4 (complex)	IL8	-t>
dNp63a (tetramer) (complex)	NOTCH1	-t|
SP1	APOB	-t>
FOXO3A/SIRT1 (complex)	CDKN1B	-t>
TAp63g (tetramer) (complex)	GPX2	-t>
Fra2/JUNB (complex)	GJA1	-t>
POU1F1	PRL	-t>
STAT6 (dimer) (complex)	IL10	-t>
