gene_id	DTB-999_Baseline
MRPS18B	1025.312318
MRPS18C	910.0125635
MRPS21	1235.052835
MRPS22	399.8252564
MRPS23	1682.685582
MRPS24	6081.35585
MRPS25	249.6435179
MRPS26	5446.470844
MRPS27	463.2427503
MRPS28	1203.315545
MRPS2	2093.341507
MRPS30	893.0355189
MRPS31	550.2748235
MRPS33	4564.090789
MRPS34	2250.124119
MRPS35	81.74247436
MRPS36	76.3066783
MRPS5	1494.166857
MRPS6	508.5749247
MRPS7	2056.141105
MRPS9	65.70198189
MRRF	1664.139985
MRS2P2	45.47894434
MRS2	871.2273539
MRTO4	65.26172674
MRVI1	34.54897126
MS4A10	0
MS4A12	0
MS4A13	0
MS4A14	30.32221806
MS4A15	0
MS4A1	3.863238111
MS4A2	1.047737134
MS4A3	0
MS4A4A	236.5994836
MS4A5	0
MS4A6A	293.0224115
MS4A6E	0
MS4A7	197.6413761
MS4A8B	12.86214322
MSC	23.4619109
MSGN1	0
MSH2	2542.664957
MSH3	594.9989578
MSH4	12.56993563
MSH5	1573.777171
MSH6	875.3429301
MSI1	188.9337637
MSI2	1018.797508
MSL1	6627.377129
MSL2	334.2260342
MSL3L2	676.8152546
MSL3	822.991789
MSLNL	0
MSLN	0
MSMB	3680.918179
MSMP	338.739552
MSN	261.6817725
MSR1	154.1629551
MSRA	1.085214796
MSRB2	68.19502769
MSRB3	240.5372548
MST1P2	136.8946896
MST1P9	22.92899689
MST1R	4.166717205
MST1	111.9223799
MST4	166.7520116
MSTN	5.363095038
MSTO1	903.640139
MSTO2P	7.450125032
MSX1	21.29034207
MSX2P1	0
MSX2	144.2241977
MT1A	0
MT1B	0
MT1DP	39.63937914
MT1E	27.70398992
MT1F	118.4439791
MT1G	8.828577658
MT1H	0
MT1IP	0
MT1L	39.03313019
MT1M	0
MT1X	1149.33051
MT2A	1025.985983
MT3	100.3391963
MT4	0
MTA1	1766.548223
MTA2	672.5774268
MTA3	955.3145614
MTAP	121.9317845
MTBP	185.3077731
MTCH1	968.9275884
MTCH2	1086.899672
MTCP1NB	165.95141
MTCP1	6.871539064
MTDH	1511.50662
MTERFD1	958.9579572
MTERFD2	427.4176365
MTERFD3	139.140367
MTERF	747.2754279
MTF1	1841.50045
MTF2	455.0436418
MTFMT	91.44101231
MTFR1	616.1781219
MTG1	25.70777103
MTHFD1L	170.6079465
MTHFD1	415.4987176
MTHFD2L	1709.412132
MTHFD2	825.9577311
MTHFR	420.1913161
MTHFSD	72.11703715
MTHFS	2851.601973
MTIF2	957.6998345
MTIF3	1562.851568
MTL5	477.195925
MTM1	79.49071932
MTMR10	523.3856409
MTMR11	1.454042679
MTMR12	348.1324187
MTMR14	1105.631661
MTMR15	1299.800003
MTMR1	744.1358786
MTMR2	178.4651156
MTMR3	320.653794
MTMR4	387.5062524
MTMR6	145.0044551
MTMR7	2.339399049
MTMR8	0
MTMR9L	40.12646939
MTMR9	84.23741563
MTNR1A	0
MTNR1B	0
MTO1	218.5596207
MTOR	1422.359041
MTP18	42.88818142
MTPAP	971.2437901
MTRF1L	555.8272897
MTRF1	1.734552718
MTRR	443.587649
MTR	495.7850175
MTSS1L	2607.371693
MTSS1	1168.653563
MTTP	22.9253385
MTUS1	898.4361809
MTUS2	3.298614071
MTVR2	0
MTX1	653.4629409
MTX2	324.6364218
MTX3	370.0540153
MUC12	0
MUC13	1.143295304
MUC15	0
MUC16	0.1463514096
MUC17	0
MUC1	62.1023654
MUC20	96.5593924
MUC21	0
MUC2	0
MUC4	0
MUC5B	1.271466436
MUC6	2.121491185
MUC7	0
MUCL1	17.74976812
MUDENG	481.0294832
MUL1	650.9837676
MUM1L1	2.037728143
MUM1	263.9531784
MURC	0.7893031972
MUS81	210.4860448
MUSK	0
MUSTN1	40.88812163
MUTED	449.4972755
MUTYH	48.93076567
MUT	271.480949
MVD	19.74907816
MVK	11.63791079
MVP	89.21781293
MX1	89.12921261
MX2	37.35470639
MXD1	423.6694564
MXD3	16.3472538
MXD4	1262.217475
MXI1	815.6432573
MXRA5	128.7871101
MXRA7	131.9454999
MXRA8	63.9475717
MYADML2	0
MYADML	0
MYADM	1755.331119
MYBBP1A	311.4080726
MYBL1	154.3973277
MYBL2	179.2884295
MYBPC1	3172.615565
MYBPC2	0
MYBPC3	0
MYBPHL	0
MYBPH	0
MYB	7.934429701
MYCBP2	88.21695927
MYCBPAP	0.4254045518
MYCBP	823.8107051
MYCL1	34.31342833
MYCNOS	0
MYCN	1.879385568
MYCT1	55.93491659
MYC	220.5862852
MYD88	461.9508883
MYEF2	508.4276299
MYEOV2	6173.929323
MYEOV	0
MYF5	0
MYF6	0
MYH10	627.2192979
MYH11	346.985761
MYH13	0
MYH14	25.44177811
MYH15	31.30538945
MYH16	0
MYH1	0
MYH2	0
MYH3	4.768879934
MYH4	0
MYH6	0
MYH7B	19.62965023
MYH7	0
MYH8	0
MYH9	1290.010464
MYL10	0
MYL12A	9228.303248
MYL12B	7086.585962
MYL1	4.091226709
MYL2	0
MYL3	0
MYL4	0
MYL5	498.8198573
MYL6B	3.425515262
MYL6	15136.07915
MYL7	0
MYL9	651.5543327
MYLIP	2356.432163
MYLK2	0
MYLK3	1.977673609
MYLK4	2.782934092
MYLK	431.7088073
MYLPF	0
MYNN	802.8592861
MYO10	14.55321621
MYO15A	2.014529071
MYO15B	316.0505911
MYO16	0
MYO18A	199.9236692
MYO18B	0
MYO19	441.9169291
MYO1A	0
MYO1B	259.3505748
MYO1C	789.1534961
MYO1D	279.0198096
MYO1E	107.7591973
MYO1F	6.145428549
MYO1G	2.202628528
MYO1H	15.55998999
MYO3A	0
MYO3B	0
MYO5A	887.490848
MYO5B	73.43776404
MYO5C	986.2704106
MYO6	1290.521887
MYO7A	2.457804386
MYO7B	16.03323029
MYO9A	1146.379487
MYO9B	17.11274991
MYOCD	0.4784440216
MYOC	0.7579177978
MYOD1	0
MYOF	277.9731818
MYOG	0
MYOM1	5.109167023
MYOM2	37.16190076
MYOM3	0.6318993435
MYOT	26.99775942
MYOZ1	4.491356528
MYOZ2	0
MYOZ3	0.1551128312
MYPN	0
MYPOP	91.62893964
MYRIP	111.3773757
MYSM1	2191.479247
MYST1	818.9159529
MYST2	1308.444774
MYST3	1104.007659
MYST4	1500.179953
MYT1L	0
MYT1	0
MZF1	259.0652249
N4BP1	859.8480695
N4BP2L1	20.72833879
N4BP2L2	512.0148829
N4BP2	90.49823931
N4BP3	10.83322932
N6AMT1	1107.354115
N6AMT2	465.6092217
NAA10	958.5174593
NAA11	0
NAA15	544.5093897
NAA16	26.41647521
NAA20	78.89369423
NAA25	282.3242742
NAA30	84.9356546
NAA35	500.4104803
NAA38	786.5656156
NAA40	34.76573583
NAA50	2675.236717
NAAA	1677.048137
NAALAD2	36.70455937
NAALADL1	0
NAALADL2	1215.088258
NAB1	222.5650381
NAB2	46.62100533
NACA2	1834.063783
NACAD	0.00009916270402
NACAP1	165.0092287
NACA	40613.01421
NACC1	123.9639459
NACC2	116.9718461
NADK	543.676642
NADSYN1	111.8000856
NAE1	999.7557352
NAF1	912.7939346
NAGA	1.500682965
NAGK	193.5409539
NAGLU	411.6460453
NAGPA	34.31850356
NAGS	9.669319436
NAIF1	239.1192546
NAIP	61.80147371
NALCN	1.262451726
NAMPT	6961.425942
NANOG	12.7975549
NANOS1	20.57324629
NANOS2	0
NANOS3	0
NANP	42.89763032
NANS	2943.842098
NAP1L1	7870.462138
NAP1L2	71.5513731
NAP1L3	3.086721506
NAP1L4	925.5400432
NAP1L5	37.87773604
NAP1L6	0
NAPA	613.8919576
NAPB	267.1381131
NAPEPLD	167.553404
NAPG	1033.378635
NAPRT1	1459.369942
NAPSA	8.900829774
NAPSB	0
NARFL	178.2295576
NARF	1282.334823
NARG2	4029.45294
NARS2	315.7210443
NARS	1755.503216
NASP	1542.074482
NAT10	256.2933585
NAT14	69.78328984
NAT15	2601.683669
NAT1	32.85216715
NAT2	1.98581503
NAT6	107.6305851
NAT8B	0
NAT8L	0
NAT8	15.63356883
NAT9	731.6737434
NAV1	355.5934557
NAV2	11.82076238
NAV3	0.5456427258
NBAS	151.1854715
NBEAL1	444.7361131
NBEAL2	107.268555
NBEA	73.12155052
NBL1	604.8047005
NBLA00301	0
NBN	3768.391056
NBPF10	817.9014419
NBPF14	865.4980938
NBPF15	180.3966925
NBPF16	8.479583342
NBPF1	665.0170981
NBPF22P	0
NBPF3	20.99874898
NBPF4	0
NBPF6	0
NBPF7	2.876988782
NBPF9	1167.091004
NBR1	5665.689915
NBR2	1613.910292
NCALD	480.3353916
NCAM1	0.4340356182
NCAM2	27.12354319
NCAN	0
NCAPD2	248.1744488
NCAPD3	634.613511
NCAPG2	296.2765412
NCAPG	186.0288944
NCAPH2	168.574276
NCAPH	289.0220786
NCBP1	42.74453582
NCBP2	1867.147479
NCCRP1	0
NCDN	497.2541926
NCEH1	49.18670376
NCF1B	0
NCF1C	4.661268553
NCF1	14.39883395
NCF2	51.78841735
NCF4	28.92687729
NCK1	97.73027279
NCK2	1207.124614
NCKAP1L	51.54734641
NCKAP1	118.7906857
NCKAP5L	8.257753482
NCKAP5	6.935177349
NCKIPSD	105.3110876
NCLN	375.1868214
NCL	29892.00892
NCOA1	1658.968634
NCOA2	1860.833933
NCOA3	93.87534261
NCOA4	2547.23259
NCOA5	1702.675878
NCOA6	127.3232713
NCOA7	143.3763188
NCOR1	1443.042411
NCOR2	89.24396263
NCR1	0
NCR2	0
NCR3	0
NCRNA00028	0
NCRNA00029	0
NCRNA00032	0
NCRNA00051	0
NCRNA00052	0
NCRNA00081	242.0206352
NCRNA00085	86.49324484
NCRNA00086	12.54111907
NCRNA00087	1.15922974
NCRNA00092	0
NCRNA00093	6.713956317
NCRNA00094	278.6468154
NCRNA00095	318.7267176
NCRNA00099	0
NCRNA00105	130.6160758
NCRNA00107	11.58170587
NCRNA00110	22.74014771
NCRNA00111	0
NCRNA00112	0
NCRNA00113	0
NCRNA00114	0
NCRNA00115	494.6285084
NCRNA00116	147.5324378
NCRNA00119	2.239307706
NCRNA00120	2.841083007
NCRNA00152	105.9233015
NCRNA00157	0
NCRNA00158	0
NCRNA00159	0
NCRNA00160	0
NCRNA00161	1896.217969
NCRNA00162	0
NCRNA00164	0
NCRNA00167	41.84660066
NCRNA00169	8.450243519
NCRNA00171	182.1190565
NCRNA00173	15.36252901
NCRNA00174	24.7735633
NCRNA00175	0
NCRNA00176	11.83842204
NCRNA00181	22.21635017
NCRNA00182	391.2218105
NCRNA00183	581.8457231
NCRNA00185	2.019316221
NCRNA00188	9958.878686
NCRNA00189	16.81363434
NCRNA00200	0
NCRNA00201	528.077487
NCRNA00202	17.82815871
NCRNA00203	5.729552303
NCRNA00204B	25.2522851
NCRNA00207	0
NCRNA00219	422.8391824
NCRNA00230B	0
NCRNA00235	0
NCS1	36.51633798
NCSTN	855.3597916
NDC80	196.0831992
NDE1	349.6716708
NDEL1	559.532397
NDFIP1	1090.502435
NDFIP2	32.16474111
NDNL2	85.03244716
NDN	246.7772052
NDOR1	39.46454317
NDP	0
NDRG1	15816.27493
NDRG2	460.0444805
NDRG3	3276.520184
NDRG4	134.8012771
NDST1	832.3316212
NDST2	1513.138794
NDST3	1.188125637
NDST4	0
NDUFA10	1052.742761
NDUFA11	110.739565
NDUFA12	3435.100559
NDUFA13	355.104476
NDUFA1	4954.204372
NDUFA2	3736.552884
NDUFA3	3556.862789
NDUFA4L2	20.59942379
NDUFA4	3618.163044
NDUFA5	596.9987406
NDUFA6	1688.147499
NDUFA7	4055.4881
NDUFA8	3052.55694
NDUFA9	1559.113282
NDUFAB1	3406.615981
NDUFAF1	817.4923085
NDUFAF2	912.8197818
NDUFAF3	6680.546173
NDUFAF4	440.8171422
NDUFB10	4683.348929
NDUFB11	4490.784775
NDUFB1	1922.564437
NDUFB2	10877.8173
NDUFB3	318.2427384
NDUFB4	5859.856357
NDUFB5	2006.869813
NDUFB6	1087.564892
NDUFB7	5200.761504
NDUFB8	829.1056458
NDUFB9	8607.519829
NDUFC1	1111.256498
NDUFC2	1504.915882
NDUFS1	1882.189538
NDUFS2	2499.85811
NDUFS3	3737.207113
NDUFS4	964.6577936
NDUFS5	11189.07192
NDUFS6	2279.123929
NDUFS7	59.722663
NDUFS8	1868.323886
NDUFV1	2224.178468
NDUFV2	2211.747156
NDUFV3	2232.737497
NEAT1	7242.791865
NEBL	64.68599005
NEB	84.65966958
NECAB1	6.700267511
NECAB2	1.532834594
NECAB3	56.79303121
NECAP1	408.9211244
NECAP2	1237.786188
NEDD1	307.0002382
NEDD4L	4476.246859
NEDD4	7.845346899
NEDD8	7914.378597
NEDD9	163.5193152
NEFH	39.13944382
NEFL	0
NEFM	0
NEGR1	2.385336508
NEIL1	326.7604025
NEIL2	672.8213662
NEIL3	159.7086651
NEK10	37.71381027
NEK11	171.3615594
NEK1	145.4570383
NEK2	39.45396599
NEK3	145.3569771
NEK4	694.9390377
NEK5	9.087877313
NEK6	603.3788717
NEK7	585.5065668
NEK8	40.3106715
NEK9	945.1775984
NELF	196.2494067
NELL1	0
NELL2	140.07988
NENF	1968.171046
NEO1	678.0161835
NES	74.18391154
NET1	7437.138473
NETO1	4.374814308
NETO2	991.758408
NEU1	435.353379
NEU2	0
NEU3	184.340999
NEU4	5.83297272
NEURL1B	172.1455969
NEURL2	19.18863491
NEURL3	0
NEURL4	31.6020579
NEURL	1.307804133
NEUROD1	0
NEUROD2	0
NEUROD4	0
NEUROD6	5.496461177
NEUROG1	0
NEUROG2	0
NEUROG3	0
NEXN	68.28370847
NF1P1	0
NF1	2055.134632
NF2	163.2286532
NFAM1	21.63120696
NFASC	49.60517839
NFAT5	1198.457291
NFATC1	43.52978203
NFATC2IP	464.5988592
NFATC2	1.656601694
NFATC3	712.9228658
NFATC4	2.040463782
NFE2L1	1247.183266
NFE2L2	1083.792677
NFE2L3	183.1879274
NFE2	0
NFIA	946.9236257
NFIB	5906.745705
NFIC	564.2293631
NFIL3	2816.272439
NFIX	2680.426469
NFKB1	661.4342164
NFKB2	42.75266116
NFKBIA	3583.399244
NFKBIB	310.3804265
NFKBID	16.04919525
NFKBIE	51.68664282
NFKBIL1	589.395855
NFKBIL2	396.1077135
NFKBIZ	7.866898722
NFRKB	63.6973392
NFS1	111.7454959
NFU1	776.8632213
NFX1	379.2436754
NFXL1	480.5595111
NFYA	325.8980295
NFYB	668.7444031
NFYC	2217.061197
NGB	0
NGDN	54.63874337
NGEF	4.019825269
NGFRAP1	7740.894935
NGFR	0
NGF	16.03053695
NGLY1	835.4398075
NGRN	1684.525918
NHEDC1	76.86016461
NHEDC2	12.34647422
NHEG1	0
NHEJ1	424.0310353
NHLH1	0.3796553112
NHLH2	0
NHLRC1	398.0580705
NHLRC2	1099.657802
NHLRC3	112.1886393
NHLRC4	0
NHP2L1	2527.009639
NHP2	2635.93579
NHSL1	56.84475032
NHSL2	29.75688513
NHS	18.40933832
NICN1	31.64979804
NID1	71.64336157
NID2	108.6252531
NIF3L1	484.299779
NINJ1	545.388221
NINJ2	3.430607352
NINL	23.95136751
NIN	420.1662185
NIP7	731.0757986
NIPA1	568.312128
NIPA2	513.7831428
NIPAL1	66.01984626
NIPAL2	329.6339985
NIPAL3	1042.476408
NIPAL4	0
NIPBL	2201.255356
NIPSNAP1	1085.179408
NIPSNAP3A	122.1201468
NIPSNAP3B	79.46178486
NISCH	1152.291874
NIT1	587.0030027
NIT2	2707.915072
NKAIN1	0
NKAIN2	0
NKAIN3	0
NKAIN4	0
NKAPL	3.582074929
NKAP	1123.758925
NKD1	7.474130515
NKD2	0.5212121426
NKG7	26.52342826
NKIRAS1	189.2871821
NKIRAS2	2203.200915
NKPD1	12.46558458
NKRF	456.4723298
NKTR	3449.441415
NKX1-2	0
NKX2-1	0
NKX2-2	9.468121249
NKX2-3	5.756866011
NKX2-4	0
NKX2-5	0
NKX2-6	10.84887947
NKX2-8	0
NKX3-1	4904.091889
NKX3-2	0
NKX6-1	22.93520408
NKX6-2	0
NKX6-3	0
NLE1	526.2434338
NLGN1	15.72592485
NLGN2	96.50732862
NLGN3	71.97781401
NLGN4X	115.8797313
NLGN4Y	38.78182045
NLK	602.4475144
NLN	753.9568748
NLRC3	37.28638216
NLRC4	5.289370866
NLRC5	29.88951407
NLRP10	0
NLRP11	0
NLRP12	0
NLRP13	0
NLRP14	0
NLRP1	1.280392678
NLRP2	0.2121912143
NLRP3	2.213347184
NLRP4	0
NLRP5	1.677144207
NLRP6	0
NLRP7	2.347584265
NLRP8	0
NLRP9	2.77686209
NLRX1	406.5506305
NMBR	0
NMB	5.173694921
NMD3	1628.090775
NME1-NME2	38.93638359
NME1	1219.997659
NME2P1	511.6167515
NME2	18716.53261
NME3	1404.04924
NME4	3824.064159
NME5	131.2180425
NME6	161.722071
NME7	159.7833957
NMI	176.3748144
NMNAT1	110.6805623
NMNAT2	16.49795802
NMNAT3	36.17940001
NMRAL1	785.8463648
NMS	0
NMT1	253.7488182
NMT2	134.9032406
NMUR1	2.232377896
NMUR2	0
NMU	13.06552508
NNAT	19.00305366
NNMT	43.20161069
NNT	35.51683673
NOB1	1077.451304
NOBOX	0
NOC2L	157.1688711
NOC3L	484.0948585
NOC4L	102.8462718
NOD1	158.2637634
NOD2	5.991502327
NODAL	8.713457236
NOG	0
NOL10	306.3287382
NOL11	972.8108294
NOL12	988.6161425
NOL3	374.0754383
NOL4	0
NOL6	550.9780129
NOL7	680.1797619
NOL8	294.8651535
NOL9	607.3877318
NOLC1	1065.234469
NOM1	146.4528141
NOMO1	186.7519759
NOMO2	653.5793402
NOMO3	150.2080674
NONO	9336.853548
NOP10	365.7562098
NOP14	1115.514176
NOP16	136.4577406
NOP2	422.1426263
NOP56	1754.438519
NOP58	832.44254
NOS1AP	87.43040166
NOS1	0
NOS2	4.852242462
NOS3	24.08010201
NOSIP	280.7001022
NOSTRIN	14.95477011
NOTCH1	196.0343914
NOTCH2NL	12229.31135
NOTCH2	36.48940217
NOTCH3	232.2917169
NOTCH4	28.18910429
NOTO	0
NOTUM	3.060897971
NOVA1	4.356976999
NOVA2	1.784907622
NOV	120.2059773
NOX1	3.16448564
NOX3	0
NOX4	3.582223376
NOX5	2.314061605
NOXA1	26.46516581
NOXO1	3.108239772
NPAS1	0
NPAS2	23.56600537
NPAS3	5.802501839
NPAS4	0
NPAT	450.689145
NPBWR1	0
NPBWR2	0
NPB	0
NPC1L1	0
NPC1	339.6966146
NPC2	1118.530309
NPDC1	594.6798086
NPEPL1	147.8909487
NPEPPS	2824.049017
NPFFR1	0
NPFFR2	4.441185736
NPFF	2.128792475
NPHP1	173.0866224
NPHP3	85.93307356
NPHP4	143.1621832
NPHS1	0
NPHS2	0
NPIPL3	15.08212047
NPIP	626.2285943
NPLOC4	726.0974783
NPL	112.2456179
NPM1	8780.067299
NPM2	0
NPM3	32.90779303
NPNT	188.0033938
NPPA	0
NPPB	0
NPPC	0
NPR1	2.838407916
NPR2	45.82549136
NPR3	7.912535014
NPRL2	392.7406585
NPRL3	327.5894519
NPSR1	0
NPS	0
NPTN	2508.193788
NPTX1	0
NPTX2	7.707062048
NPTXR	47.21484766
NPVF	0
NPW	3.139677958
NPY1R	0.009658669899
NPY2R	68.13612209
NPY5R	24.27504473
NPY6R	233.1345475
NPY	80419.53206
NQO1	215.8941125
NQO2	44.25176013
NR0B1	0
NR0B2	0
NR1D1	190.4214787
NR1D2	885.545094
NR1H2	538.2814988
NR1H3	52.74806142
NR1H4	0
NR1I2	0
NR1I3	1.286747382
NR2C1	209.1224035
NR2C2AP	15.21762191
NR2C2	1426.040216
NR2E1	11.73972119
NR2E3	45.31183598
NR2F1	0.3129629055
NR2F2	116.4674497
NR2F6	1002.729137
NR3C1	273.3156544
NR3C2	981.3234613
NR4A1	169.0730483
NR4A2	186.0843868
NR4A3	3.366306617
NR5A1	0
NR5A2	32.10100263
NR6A1	38.53464976
NRADDP	3.299151081
NRAP	0
NRARP	243.3852797
NRAS	2305.918598
NRBF2	163.6966199
NRBP1	1230.316206
NRBP2	2191.53523
NRCAM	3.099034318
NRD1	5869.546995
NRF1	235.8960168
NRG1	0
NRG2	0
NRG3	0
NRG4	116.7333431
NRGN	4.883191488
NRIP1	1761.991609
NRIP2	39.83555662
NRIP3	11.69891478
NRK	4.830163791
NRL	10.92025727
NRM	361.5231635
NRN1L	0
NRN1	1061.333992
NRP1	169.7952515
NRP2	64.43612624
NRSN1	0
NRSN2	194.9284779
NRTN	4.606490149
NRXN1	477.9130752
NRXN2	11.88187794
NRXN3	38.55945251
NSA2	3107.677872
NSD1	1344.269481
NSDHL	100.3016113
NSFL1C	820.5512305
NSF	1388.228515
NSL1	167.1542158
NSMAF	396.0015557
NSMCE1	1320.315232
NSMCE2	137.8334393
NSMCE4A	216.954408
NSUN2	1253.464303
NSUN3	31.69970423
NSUN4	260.5092176
NSUN5P1	1290.856078
NSUN5P2	73.37006954
NSUN5	153.724719
NSUN6	506.4922754
NSUN7	211.1231205
NT5C1A	0
NT5C1B	3.873204281
NT5C2	160.5290462
NT5C3L	549.5626498
NT5C3	223.332687
NT5C	392.3406178
NT5DC1	103.170146
NT5DC2	15.73095961
NT5DC3	636.3245427
NT5E	54.72349442
NT5M	40.34358167
NTAN1	293.0327435
NTF3	0
NTF4	7.189446872
NTHL1	128.6097592
NTM	49.77889315
NTN1	3.573070574
NTN3	0
NTN4	416.8560518
NTN5	9.055579475
NTNG1	0.1371185381
NTNG2	326.324461
NTRK1	0.464372856
NTRK2	68.92429549
NTRK3	0
NTSR1	0
NTSR2	0
NTS	0
NUAK1	3.630350781
NUAK2	53.06352695
NUB1	759.1405547
NUBP1	1712.094592
NUBP2	677.3259199
NUBPL	256.4590505
NUCB1	1427.065891
NUCB2	4499.322538
NUCKS1	8831.028838
NUDCD1	188.9610607
NUDCD2	5648.98682
NUDCD3	223.5812681
NUDC	3078.398713
NUDT10	0
NUDT11	30.66134194
NUDT12	108.6167626
NUDT13	246.6033571
NUDT14	1142.264105
NUDT15	107.7240177
NUDT16L1	1390.397663
NUDT16P1	101.9561699
NUDT16	128.4475701
NUDT17	192.9817985
NUDT18	11.74601338
NUDT19	1092.18099
NUDT1	379.7414747
NUDT21	865.9872289
NUDT22	854.634781
NUDT2	1146.073185
NUDT3	1123.881246
NUDT4	9728.260612
NUDT5	821.7152641
NUDT6	453.9238847
NUDT7	57.53543806
NUDT8	424.6348365
NUDT9P1	0
NUDT9	4578.088108
NUF2	226.5670734
NUFIP1	66.35300476
NUFIP2	159.6299906
NUMA1	5318.970435
NUMBL	27.12853929
NUMB	1777.791726
NUP107	1477.689397
NUP133	642.0555782
NUP153	1227.174956
NUP155	620.2966507
NUP160	747.1735078
NUP188	782.3174025
NUP205	92.99007296
NUP210L	18.51218016
NUP210	749.7481782
NUP214	159.426611
NUP35	53.86791789
NUP37	663.4155862
NUP43	1079.418837
NUP50	1304.575282
NUP54	686.8166525
NUP62CL	203.9676992
NUP62	1823.869748
NUP85	1003.190995
NUP88	451.711371
NUP93	823.4860131
NUP98	1294.220832
NUPL1	2.471468194
NUPL2	910.1316753
NUPR1	19594.61314
NUS1	345.2650024
NUSAP1	2083.742841
NUTF2	3524.786221
NVL	91.34676008
NWD1	649.7741283
NXF1	1209.072554
NXF2B	0
NXF2	0
NXF3	0
NXF4	0
NXF5	1.686314552
NXNL1	0
NXNL2	0.7027646728
NXN	763.1036961
NXPH1	0
NXPH2	0
NXPH3	0.3353939438
NXPH4	141.4065409
NXT1	701.406577
NXT2	544.3185057
NYNRIN	22.52714487
NYX	0
OAF	76.31227009
OAS1	125.1204361
OAS2	64.42966901
OAS3	83.98916885
OASL	0
OAT	20.93999205
OAZ1	4860.858751
OAZ2	534.7007325
OAZ3	785.6066798
OBFC1	188.0043391
OBFC2A	88.79938526
OBFC2B	666.0713074
OBP2A	0
OBP2B	0
OBSCN	1.399803233
OBSL1	148.5484135
OC90	0
OCA2	0
OCEL1	1141.300619
OCIAD1	1866.562521
OCIAD2	786.905623
OCLM	205.5972926
OCLN	263.6496875
OCM2	8.64013863
OCM	14.11201936
OCRL	1173.979906
ODAM	41.20309565
ODC1	20306.09453
ODF1	0
ODF2L	218.8368285
ODF2	827.182862
ODF3B	65.11387235
ODF3L1	0
ODF3L2	8.437969477
ODF3	3.05870124
ODF4	0
ODZ1	325.4122464
ODZ2	5.32261662
ODZ3	0.4376739299
ODZ4	34.24447295
OFD1	922.3303562
OGDHL	0
OGDH	388.3043213
OGFOD1	298.9027874
OGFOD2	17.21201635
OGFRL1	44.36404604
OGFR	187.6737219
OGG1	614.9692386
OGN	26.63329922
OGT	8125.562125
OIP5	137.8832092
OIT3	2.511604638
OLA1	890.264424
OLAH	0.1806223212
OLFM1	32.09445499
OLFM2	262.8036545
OLFM3	0
OLFM4	0
OLFML1	63.62883233
OLFML2A	20.99440684
OLFML2B	88.13952937
OLFML3	110.2208465
OLIG1	0
OLIG2	0
OLIG3	0
OLR1	0.1857090903
OMA1	1222.82177
OMD	4.816184717
OMG	97.22802571
OMP	0
ONECUT1	0
ONECUT2	68.28342275
ONECUT3	0
OOEP	0
OPA1	175.7971025
OPA3	205.286395
OPALIN	0
OPCML	6.377350256
OPHN1	2274.223222
OPLAH	164.7940755
OPN1LW	0
OPN1MW	0
OPN1SW	11.09535458
OPN3	42.35712579
OPN4	0
OPN5	0
OPRD1	0
OPRK1	1255.779435
OPRL1	3.354015169
OPRM1	0
OPTC	0
OPTN	111.3543478
OR10A2	0
OR10A3	0
OR10A4	0
OR10A5	0
OR10A6	0
OR10A7	0
OR10AD1	0
OR10AG1	0
OR10C1	0
OR10G2	4.378646054
OR10G3	0
OR10G4	0
OR10G7	0
OR10G8	0
OR10G9	0
OR10H1	0
OR10H2	0
OR10H3	0
OR10H4	0
OR10H5	11.77984632
OR10J1	0
OR10J3	0
OR10J5	0
OR10K1	0
OR10K2	0
OR10P1	0
OR10Q1	0
OR10R2	0
OR10S1	0
OR10T2	0
OR10V1	0
OR10W1	0
OR10X1	0
OR10Z1	0
OR11A1	0
OR11G2	0
OR11H12	0
OR11H1	0
OR11H4	0
OR11H6	0
OR11L1	0
OR12D2	0
OR12D3	0
OR13A1	0
OR13C2	0
OR13C3	0
OR13C4	0
OR13C5	0
OR13C8	0
OR13C9	0
OR13D1	0
OR13F1	0
OR13G1	102.1540966
OR13H1	0
OR13J1	0
OR14A16	0
OR14C36	0
OR14I1	0
OR14J1	0
OR1A1	0
OR1A2	0
OR1B1	0
OR1C1	18.83281617
OR1D2	0
OR1D4	0
OR1E1	0
OR1E2	0
OR1F1	0
OR1F2P	0
OR1G1	0
OR1I1	0
OR1J1	6.212582651
OR1J2	6.221220353
OR1J4	0.6209098891
OR1K1	0
OR1L1	0
OR1L3	0
OR1L4	0
OR1L6	0
OR1L8	0
OR1M1	0
OR1N1	0
OR1N2	0
OR1Q1	4.921128217
OR1S1	0
OR1S2	0
OR2A12	0
OR2A14	0
OR2A1	48.16864601
OR2A25	0
OR2A2	0
OR2A4	286.6478728
OR2A5	0
OR2A7	581.9440196
OR2A9P	511.2927202
OR2AE1	0
OR2AG1	0
OR2AG2	0
OR2AK2	29.79997028
OR2AT4	0
OR2B11	0
OR2B2	0
OR2B3	0
OR2B6	0
OR2C1	0
OR2C3	0
OR2D2	0
OR2D3	0
OR2F1	0
OR2F2	0
OR2G2	0
OR2G3	0
OR2G6	0
OR2H1	0
OR2H2	0
OR2J2	0
OR2J3	0
OR2K2	0
OR2L13	0
OR2L1P	11.50860612
OR2L2	0
OR2L3	0
OR2L8	0
OR2M1P	0
OR2M2	0
OR2M3	0
OR2M4	0
OR2M5	0
OR2M7	0
OR2S2	0
OR2T10	0
OR2T11	99.81304268
OR2T12	3.92160898
OR2T1	0
